ChEMBL ID,DrugBank ID,Name,ATC code(s),ATC therapeutic group,ATC status,pKa (acidic),SMILES,pKa (basic),pKa (exp.)_1,pKa (exp.)_2,pKa_comment,logP (pred.),logP (exp.),DyeLeS score,Fluorescent,First approval (year),Oral,MW,TPSA,HBD,HBA,lipinski_violations,lipinski_pass,ABCB1_Pgp_CHEMBL
CHEMBL2105717,DB08875,Cabozantinib,L01EX07,Противоопухолевые препараты и иммуномодуляторы,Success,13.46,COC1=CC2=C(C=C1OC)C(OC1=CC=C(NC(=O)C3(CC3)C(=O)NC3=CC=C(F)C=C3)C=C1)=CC=N2,5.9,,,,4.01,,0.7360146764,True,2012.0,1.0,501.51,98.78,2.0,6.0,1,True,
CHEMBL88,DB00531,Cyclophosphamide,L01AA01,Противоопухолевые препараты и иммуномодуляторы,Success,13.48,ClCCN(CCCl)P1(=O)NCCCO1,0.02,,,,0.76,0.8,-1.923920958,False,1959.0,1.0,261.09,41.57,1.0,2.0,0,True,inhibitor
CHEMBL4594250,DB13931,Netarsudil,S01EX05,Органы чувств,Success,13.49,CC1=CC(C)=C(C=C1)C(=O)OCC1=CC=C(C=C1)[C@@H](CN)C(=O)NC1=CC=C2C=NC=CC2=C1,8.69,,,,3.77,,-0.1930062701,False,2017.0,0.0,453.54,94.31,2.0,5.0,0,True,
CHEMBL4297610,DB16267,Olutasidenib,L01XM03,Противоопухолевые препараты и иммуномодуляторы,Success,13.49,C[C@H](NC1=CC=C(C#N)N(C)C1=O)C1=CC2=C(NC1=O)C=CC(Cl)=C2,1.26,,,,2.76,,-1.06247156,False,,,354.8,90.68,2.0,4.0,0,True,
CHEMBL1194,DB00750,Prilocaine,N01BB54; N01BB04,Нервная система,Success,13.51,CCCNC(C)C(=O)NC1=CC=CC=C1C,8.82,,,,1.87,2.11,-1.073774139,False,1965.0,0.0,220.32,41.13,2.0,2.0,0,True,
CHEMBL1112,DB01238,Aripiprazole,N05AX12,Нервная система,Success,13.51,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,7.46,7.6,,7.6,5.21,,-0.4456764258,False,2002.0,1.0,448.39,44.81,1.0,4.0,1,True,inhibitor
CHEMBL2110588,DB09039,Eliglustat,A16AX10,ЖКТ и обмен веществ,Success,13.51,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)C1=CC=C2OCCOC2=C1,8.17,,,,3.44,,-1.053700973,False,2014.0,1.0,404.55,71.03,2.0,5.0,0,True,
CHEMBL1201325,DB06787,Hexocyclium,A03AB10,ЖКТ и обмен веществ,Success,13.51,C[N+]1(C)CCN(CC(O)(C2CCCCC2)C2=CC=CC=C2)CC1,4.95,,,,-1.1,,-1.55394467,False,1982.0,1.0,317.5,23.47,1.0,2.0,0,True,
CHEMBL434394,DB04861,Nebivolol,C07AB12,Сердечно-сосудистая система,Success,13.52,OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2,8.9,8.13,,8.13,2.44,4.18,-0.03522721764,False,2007.0,1.0,405.44,70.95,3.0,5.0,0,True,
CHEMBL2029132,DB00364,Sucralfate,A02BX02,ЖКТ и обмен веществ,No Drug Record,13.53,O.O[Al](O)O.O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@H]2O[C@H](COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@H]2OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O,-3.0,0.43,1.19,0.43 to 1.19,0.74,-7.09,-0.2705243532,False,,,1558.73,864.36,19.0,54.0,4,False,
CHEMBL1755,DB00872,Conivaptan,C03XA02,Сердечно-сосудистая система,Success,13.53,CC1=NC2=C(CCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C4=CC=CC=C4)C=C3)C3=CC=CC=C23)N1,6.23,,,,5.23,6.3,-0.2161796103,False,2005.0,0.0,498.59,78.09,2.0,3.0,1,True,
,DB00838,Clocortolone,D07AB21,Дерматологические препараты,,13.54,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,-3.3,,,,2.73,3.8,-1.800525748,False,,,410.91,74.6,2.0,4.0,0,True,
CHEMBL27810,DB04846,Celiprolol,C07AB08,Сердечно-сосудистая система,Success,13.55,CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O,9.66,,,,2.29,,-0.5282342674,False,,,379.5,90.9,3.0,5.0,0,True,inhibitor; interaction
CHEMBL2105760,DB09128,Brexpiprazole,N05AX16,Нервная система,Success,13.56,O=C1NC2=CC(OCCCCN3CCN(CC3)C3=C4C=CSC4=CC=C3)=CC=C2C=C1,8.4,,,,5.38,,0.4190075405,False,2015.0,1.0,433.58,48.57,1.0,5.0,1,True,
CHEMBL656,DB00497,Oxycodone,N02AA05,Нервная система,Success,13.57,COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C,8.77,,,,1.04,0.7,-3.606978238,False,1950.0,1.0,315.37,59.0,1.0,5.0,0,True,
CHEMBL649,DB01203,Nadolol,C07BA12; C07AA12,Сердечно-сосудистая система,No Drug Record,13.59,CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2,9.76,9.67,,9.67,1.23,0.81,-1.164189288,False,,,309.41,81.95,4.0,5.0,0,True,
CHEMBL1323,DB01264,Darunavir,J05AE10,Противомикробные (системные),Success,13.59,[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)N[C@@H](CC1=CC=CC=C1)[C@H](O)CN(CC(C)C)S(=O)(=O)C1=CC=C(N)C=C1,2.39,,,,1.76,1.89,-1.884380829,False,2006.0,1.0,547.67,140.42,3.0,8.0,2,False,inhibitor; substrate
CHEMBL4085457,DB14924,Ritlecitinib,L04AF08,Противоопухолевые препараты и иммуномодуляторы,Success,13.59,C[C@H]1CC[C@H](CN1C(=O)C=C)NC1=NC=NC2=C1C=CN2,6.6,,,,1.8,,-2.177859429,False,,,285.35,73.91,2.0,4.0,0,True,
CHEMBL64,DB00951,Isoniazid,J04AC01; J04AC51,Противомикробные (системные),Success,13.61,NNC(=O)C1=CC=NC=C1,3.35,1.82,,1.82 (at 20 °C),-0.71,-0.7,0.06157774887,False,1952.0,1.0,137.14,68.01,2.0,3.0,0,True,inhibitor
CHEMBL524,DB00723,Methoxamine,C01CA10,Сердечно-сосудистая система,Success,13.61,COC1=CC(C(O)C(C)N)=C(OC)C=C1,9.28,,,,0.41,0.8,-1.307137058,False,1982.0,0.0,211.26,64.71,2.0,4.0,0,True,
CHEMBL1473,DB00588,Fluticasone propionate,R01AD08; D07AC17; R01AD58; R03BA05,Дыхательная система,Success,13.61,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,-3.4,,,,3.69,2.78,-1.056956948,False,1990.0,0.0,500.58,80.67,1.0,6.0,1,True,
CHEMBL114,DB01232,Saquinavir,J05AE01,Противомикробные (системные),Success,13.61,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=NC3=C(C=CC=C3)C=C1)[C@@H](C2)C(=O)NC(C)(C)C,8.47,,,,4.04,3.8,-1.458983051,False,1995.0,1.0,670.86,166.75,5.0,7.0,2,False,inhibitor; substrate; interaction
CHEMBL116,DB00701,Amprenavir,J05AE05,Противомикробные (системные),Success,13.61,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,2.39,,,,1.85,,-1.655777603,False,1999.0,1.0,505.64,131.19,3.0,7.0,1,True,inhibitor; substrate; interaction
CHEMBL376488,DB08903,Bedaquiline,J04AK05,Противомикробные (системные),Success,13.61,COC1=NC2=C(C=C(Br)C=C2)C=C1[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=CC=CC2=C1C=CC=C2,8.91,,,,6.37,,-0.4892766273,False,2012.0,1.0,555.52,45.59,1.0,4.0,2,False,
CHEMBL607710,DB14656,Chlorphenesin carbamate,D01AE07,Дерматологические препараты,Success,13.61,NC(=O)OCC(O)COC1=CC=C(Cl)C=C1,-3.4,,,,0.96,,-1.177451311,False,1965.0,1.0,245.66,81.78,2.0,4.0,0,True,
CHEMBL1676,DB08906,Fluticasone furoate,R01AD12; R03BA09,Дыхательная система,Success,13.61,[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,-3.1,,,,3.73,,-1.101787646,False,2007.0,0.0,538.58,93.81,1.0,7.0,1,True,
CHEMBL692,DB09462,Glycerin,A06AG04; A06AX01,ЖКТ и обмен веществ,Success,13.61,OCC(O)CO,-3.0,,,,-1.9,,-1.188519258,False,1982.0,0.0,92.09,60.69,3.0,3.0,0,True,interaction
CHEMBL980,DB00874,Guaifenesin,R05CA03,Дыхательная система,Success,13.62,COC1=CC=CC=C1OCC(O)CO,-3.0,,,,0.76,1.39,-0.3984317554,False,2002.0,1.0,198.22,58.92,2.0,4.0,0,True,
CHEMBL1087,DB00961,Mepivacaine,N01BB03; N01BB53,Нервная система,Success,13.62,CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,7.25,7.7,,7.7,2.16,1.95,-0.9958582855,False,1960.0,0.0,246.35,32.34,1.0,2.0,0,True,
CHEMBL1098,DB00297,Bupivacaine,N01BB01; N01BB51,Нервная система,Success,13.62,CCCCN1CCCCC1C(=O)NC1=C(C)C=CC=C1C,8.0,8.1,,8.1,3.31,3.41,-1.097327617,False,1972.0,0.0,288.44,32.34,1.0,2.0,0,True,
CHEMBL388751,DB00856,Chlorphenesin,D01AE07,Дерматологические препараты,No Drug Record,13.62,OCC(O)COC1=CC=C(Cl)C=C1,-3.0,,,,1.46,1.2,-0.1757686507,False,,,202.64,49.69,2.0,3.0,0,True,
CHEMBL1077896,DB00296,Ropivacaine,N01BB09,Нервная система,Success,13.62,CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,7.82,8.07,,08.07,4.07,2.9,-1.302810284,False,1996.0,0.0,274.41,32.34,1.0,2.0,0,True,
CHEMBL1201193,DB01002,Levobupivacaine,N01BB10,Нервная система,Success,13.62,CCCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,8.0,8.1,,8.1,3.31,3.6,-1.097327617,False,1999.0,0.0,288.44,32.34,1.0,2.0,0,True,
CHEMBL492,DB08987,Etidocaine,N01BB57; N01BB07,Нервная система,Success,13.62,CCCN(CC)C(CC)C(=O)NC1=C(C)C=CC=C1C,8.59,,,,3.05,,-0.4696520421,False,1976.0,0.0,276.42,32.34,1.0,2.0,0,True,
CHEMBL2105075,DB08976,Floctafenine,N02BG04,Нервная система,Success,13.62,OCC(O)COC(=O)C1=CC=CC=C1NC1=CC=NC2=C(C=CC=C12)C(F)(F)F,5.84,,,,3.05,,0.7623902322,True,,,406.36,91.68,3.0,6.0,0,True,
CHEMBL146095,DB08963,Glafenine,N02BG03,Нервная система,Success,13.62,OCC(O)COC(=O)C1=C(NC2=C3C=CC(Cl)=CC3=NC=C2)C=CC=C1,6.41,,,,2.8,,-0.1382913802,False,,0.0,372.81,91.68,3.0,6.0,0,True,
CHEMBL229128,DB13583,Mephenesin,M03BX06,Костно-мышечная система,Success,13.62,CC1=CC=CC=C1OCC(O)CO,-3.0,,,,0.96,,-0.3374447093,False,,,182.22,49.69,2.0,3.0,0,True,
CHEMBL1096146,DB12016,Ponesimod,L04AE04,Противоопухолевые препараты и иммуномодуляторы,Success,13.62,CCC\N=C1/S\C(=C/C2=CC=C(OC[C@H](O)CO)C(Cl)=C2)C(=O)N1C1=CC=CC=C1C,0.91,,,,4.01,,-0.2741653997,False,2021.0,1.0,460.98,82.36,2.0,6.0,0,True,
CHEMBL1200732,DB00288,Amcinonide,D07AC11,Дерматологические препараты,Success,13.63,[H][C@@]12C[C@H]3OC4(CCCC4)O[C@@]3(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,-3.4,,,,3.16,2.3,-1.854362647,False,1979.0,0.0,502.58,99.13,1.0,7.0,1,True,
CHEMBL1159650,DB01013,Clobetasol propionate,D07AD01,Дерматологические препараты,Success,13.63,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,-3.4,,,,3.49,3.5,-1.694936136,False,1985.0,0.0,466.98,80.67,1.0,5.0,0,True,
CHEMBL1200845,DB06786,Halcinonide,D07AD02,Дерматологические препараты,Success,13.63,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C,-3.4,,,,3.31,,-2.133414166,False,1974.0,0.0,454.97,72.83,1.0,5.0,0,True,
CHEMBL3353410,DB09330,Osimertinib,L01EB04,Противоопухолевые препараты и иммуномодуляторы,Success,13.64,COC1=C(NC2=NC=CC(=N2)C2=CN(C)C3=C2C=CC=C3)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C,8.87,,,,4.47,,-0.482210551,False,2015.0,1.0,499.62,87.55,2.0,7.0,0,True,
CHEMBL1762,DB01056,Tocainide,C01BB03,Сердечно-сосудистая система,Success,13.65,CC(N)C(=O)NC1=C(C)C=CC=C1C,8.23,,,,0.55,0.76,-0.3200029497,False,1984.0,1.0,192.26,55.12,2.0,2.0,0,True,
CHEMBL1256841,DB04820,Nialamide,N06AF02,Нервная система,Success,13.65,O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1,3.41,,,,0.65,0.87,-0.7868060748,False,,0.0,298.35,83.12,3.0,4.0,0,True,
CHEMBL4558324,DB16216,Lazertinib,L01EB09,Противоопухолевые препараты и иммуномодуляторы,Success,13.65,COC1=C(NC2=NC=CC(=N2)N2C=C(CN(C)C)C(=N2)C2=CC=CC=C2)C=C(NC(=O)C=C)C(=C1)N1CCOCC1,8.35,,,,4.05,,-0.3223690954,False,,,554.66,109.67,2.0,9.0,1,True,
CHEMBL1697760,DB13801,Muzolimine,C03CD01,Сердечно-сосудистая система,Success,13.65,CC(N1N=C(N)CC1=O)C1=CC(Cl)=C(Cl)C=C1,3.0,,,,2.56,,-0.6185563635,False,,0.0,272.14,58.69,1.0,3.0,0,True,
CHEMBL92401,DB04818,Iproniazid,N06AF05,Нервная система,Success,13.66,CC(C)NNC(=O)C1=CC=NC=C1,3.82,,,,0.02,0.37,-1.225531994,False,,,179.22,54.02,2.0,3.0,0,True,
CHEMBL1616433,DB01605,Pivmecillinam,J01CR50; J01CA08,Противомикробные (системные),No Drug Record,13.66,[H]C(=N[C@@H]1C(=O)N2[C@@H](C(=O)OCOC(=O)C(C)(C)C)C(C)(C)S[C@]12[H])N1CCCCCC1,7.91,,,,3.23,,-2.398726186,False,,,439.58,88.51,0.0,7.0,0,True,
CHEMBL652,DB01195,Flecainide,C01BC04,Сердечно-сосудистая система,Success,13.68,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1,9.62,9.3,,9.3,2.98,3.78,-0.01434016951,False,1985.0,1.0,414.35,59.59,2.0,4.0,0,True,
CHEMBL163,DB00503,Ritonavir,J05AE03,Противомикробные (системные),Success,13.68,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,2.84,,,,4.24,3.9,-1.60898023,False,1996.0,1.0,720.96,145.78,4.0,9.0,2,False,inhibitor; interaction
CHEMBL110,DB11989,Benznidazole,P01CA02,Противопаразитарные препараты,Success,13.68,[O-][N+](=O)C1=NC=CN1CC(=O)NCC1=CC=CC=C1,0.2,,,,0.92,,-1.308898273,False,2017.0,1.0,260.25,90.06,1.0,4.0,0,True,
CHEMBL1201354,DB00505,Tridihexethyl,A03AB08,ЖКТ и обмен веществ,Success,13.69,CC[N+](CC)(CC)CCC(O)(C1CCCCC1)C1=CC=CC=C1,-3.4,,,,2.31,1.17,-0.7925032958,False,1954.0,1.0,318.52,20.23,1.0,1.0,0,True,
CHEMBL960,DB01097,Leflunomide,L04AK01,Противоопухолевые препараты и иммуномодуляторы,Success,13.72,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,-0.45,,,,2.52,2.8,1.432223957,True,1998.0,1.0,270.21,55.13,1.0,3.0,0,True,
CHEMBL1512,DB00180,Flunisolide,R01AD04; R03BA03,Дыхательная система,Success,13.73,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO,-2.9,,,,2.2,1.1,-2.189153213,False,1981.0,0.0,434.5,93.06,2.0,6.0,0,True,
CHEMBL1201012,DB00846,Flurandrenolide,D07AC07,Дерматологические препараты,Success,13.74,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,-2.8,,,,2.02,0.6,-2.133587621,False,1965.0,0.0,436.52,93.06,2.0,6.0,0,True,
CHEMBL1621,DB01267,Paliperidone,N05AX13,Нервная система,Success,13.74,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1,8.76,,,,2.3,1.8,-0.122060089,False,2006.0,1.0,426.49,84.39,1.0,6.0,0,True,substrate
CHEMBL1370,DB01222,Budesonide,D07AC09; A07EA06; R03BA02; R01AD05,Дерматологические препараты,Success,13.75,[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,-2.9,,,,2.42,1.91,-2.707328475,False,1994.0,1.0,430.54,93.06,2.0,6.0,0,True,
CHEMBL1201109,DB01260,Desonide,S01BA11; D07AB08,Органы чувств,Success,13.75,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,-2.9,,,,2.31,1.4,-2.745058123,False,1972.0,0.0,416.51,93.06,2.0,6.0,0,True,
CHEMBL1683,DB14540,Hydrocortisone butyrate,D07AB02,Дерматологические препараты,Success,13.75,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,-2.8,,,,3.21,,-2.944112814,False,1982.0,0.0,432.56,100.9,2.0,6.0,0,True,
CHEMBL1201212,DB00211,Midodrine,C01CA17,Сердечно-сосудистая система,Success,13.77,COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1,8.14,7.8,,7.8,-0.49,-0.5,-1.124867942,False,1996.0,1.0,254.29,93.81,3.0,5.0,0,True,
CHEMBL485,DB00318,Codeine,R05DA04; N02AA79; N02AA59,Дыхательная система,Success,13.78,[H][C@]12C=C[C@H](O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4OC,9.19,8.2,,8.2,1.2,1.39,-3.503009414,False,1952.0,1.0,299.37,41.93,1.0,4.0,0,True,interaction
CHEMBL79,DB00281,Lidocaine,S01HA07; C05AD01; C01BB01; S02DA01; N01BB02; R02AD02; D04AB01; N01BB52,Органы чувств,Success,13.78,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,7.75,8.01,,08.01,1.81,2.44,-0.1875873302,False,1948.0,1.0,234.34,32.34,1.0,2.0,0,True,inhibitor; interaction
CHEMBL2105224,DB09209,Pholcodine,R05DA08,Дыхательная система,Success,13.78,[H][C@@]12OC3=C(OCCN4CCOCC4)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O,9.19,9.3,,9.3,1.09,1.08,-2.521420603,False,,0.0,398.5,54.4,1.0,6.0,0,True,
CHEMBL3590187,DB12499,Clascoterone,D10AX06,Дерматологические препараты,Success,13.78,[H][C@@]12CC[C@](OC(=O)CC)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,-3.3,,,,4.1,,-2.691275638,False,2020.0,0.0,402.53,80.67,1.0,5.0,0,True,
CHEMBL1201864,DB09123,Dienogest,G03DB08,Мочеполовая система и половые гормоны,Success,13.78,[H][C@@]12CC[C@@](O)(CC#N)[C@@]1(C)CCC1=C3CCC(=O)C=C3CC[C@@]21[H],-3.3,,,,3.37,,-3.243956067,False,2010.0,1.0,311.42,61.09,1.0,3.0,0,True,
CHEMBL92870,DB13766,Lidoflazine,C08EX01,Сердечно-сосудистая система,Success,13.78,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1,7.76,,,,4.98,,0.4421206629,False,,,491.63,35.58,1.0,3.0,0,True,
CHEMBL416956,DB00358,Mefloquine,P01BC02,Противопаразитарные препараты,Success,13.79,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F,9.46,8.6,,8.6,3.1,3.9,0.5820749447,True,1989.0,1.0,378.32,45.15,2.0,3.0,0,True,inhibitor; interaction
CHEMBL284906,DB09220,Nicorandil,C01DX16,Сердечно-сосудистая система,Success,13.81,[O-][N+](=O)OCCNC(=O)C1=CC=CN=C1,3.62,,,,0.0,,-0.6821813245,False,,,211.18,94.36,1.0,5.0,0,True,
CHEMBL3936761,DB15035,Zanubrutinib,L01EL03,Противоопухолевые препараты и иммуномодуляторы,Success,13.81,NC(=O)C1=C2NCC[C@@H](C3CCN(CC3)C(=O)C=C)N2N=C1C1=CC=C(OC2=CC=CC=C2)C=C1,2.68,,,,3.27,,-0.7935877841,False,2019.0,1.0,471.56,102.48,2.0,5.0,0,True,
CHEMBL1101,DB00810,Biperiden,N04AA02,Нервная система,Success,13.82,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1,9.3,,,,4.28,4.25,-1.97661039,False,1959.0,1.0,311.47,23.47,1.0,2.0,0,True,interaction
CHEMBL1161,DB14512,Mometasone furoate,R03BA07; R01AD09; D07XC03; D07AC13,Дыхательная система,Success,13.84,[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,-3.1,,,,4.27,4.12,-2.522099653,False,1987.0,0.0,521.44,93.81,1.0,6.0,1,True,
CHEMBL1490,DB00376,Trihexyphenidyl,N04AA01,Нервная система,Success,13.84,OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1,9.32,8.7,,8.7,4.93,4.49,-1.104130064,False,1949.0,1.0,301.47,23.47,1.0,2.0,0,True,
CHEMBL86715,DB00387,Procyclidine,N04AA04,Нервная система,Success,13.84,OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1,9.45,,,,4.13,4.2,-1.156707686,False,1955.0,1.0,287.45,23.47,1.0,2.0,0,True,
CHEMBL251634,DB08971,Fluocortolone,H02AB03; C05AA08; D07AC05; D07XC05,Гормональные препараты (системные),Success,13.84,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,-0.23,,,,2.09,,-1.932392625,False,,,376.47,74.6,2.0,4.0,0,True,
CHEMBL2095212,DB08893,Mirabegron,G04BD12,Мочеполовая система и половые гормоны,Success,13.84,NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1,9.62,,,,2.2,,-1.304215169,False,2012.0,1.0,396.52,100.27,4.0,6.0,0,True,
CHEMBL1200500,DB00394,Beclomethasone dipropionate,D07AC15; R03BA01; R01AD01; A07EA07,Дерматологические препараты,Success,13.85,[H][C@@]12C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,-3.3,,,,3.69,3.49,-2.681228002,False,1976.0,0.0,521.05,106.97,1.0,7.0,1,True,
CHEMBL1201752,DB04845,Ixabepilone,L01DC04,Противоопухолевые препараты и иммуномодуляторы,Success,13.85,[H][C@]12C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC[C@@]1(C)O2)C(\C)=C\C1=CSC(C)=N1,2.73,,,,3.28,,-2.79693341,False,2007.0,0.0,506.71,112.05,3.0,7.0,1,True,
CHEMBL2106441,DB13838,Noxytiolin,B05CA07,Кровь и органы кроветворения,Success,13.86,CNC(=S)NCO,-3.0,,,,-1.0,,-1.289345203,False,,,120.18,44.29,3.0,2.0,0,True,
CHEMBL404849,,SULOCTIDIL,C04AX19,Сердечно-сосудистая система,,13.87,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,9.76,,,,5.56,,-1.056022811,False,1979.0,0.0,337.57,32.26,2.0,3.0,1,True,
CHEMBL4297522,DB15102,Pemigatinib,L01EN02,Противоопухолевые препараты и иммуномодуляторы,Success,13.88,CCN1C(=O)N(CC2=CN=C3NC(CN4CCOCC4)=CC3=C12)C1=C(F)C(OC)=CC(OC)=C1F,5.9,,,,2.26,,0.1449114785,False,2020.0,1.0,487.51,83.16,1.0,6.0,0,True,
CHEMBL1590,DB00852,Pseudoephedrine,R01BA02; R01BA52,Дыхательная система,Success,13.89,CN[C@@H](C)[C@@H](O)C1=CC=CC=C1,9.52,10.3,,10.3 (at 0 °C),1.0,0.89,-1.131275536,False,1963.0,1.0,165.24,32.26,2.0,2.0,0,True,
CHEMBL211456,DB01364,Ephedrine,C01CA26; R01AB05; A08AA56; S01FB02; R01AA03,Сердечно-сосудистая система,Success,13.89,CN[C@@H](C)[C@H](O)C1=CC=CC=C1,9.52,10.3,,10.3 (at 0 °C),1.0,1.13,-1.131275536,False,2016.0,0.0,165.24,32.26,2.0,2.0,0,True,
CHEMBL1294,DB00908,Quinidine,C01BA01; C01BA51; C01BA71,Сердечно-сосудистая система,Success,13.89,[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1,9.05,8.56,,8.56 (at 25 °C),2.82,3.44,-0.9631122499,False,1950.0,1.0,324.42,45.59,1.0,4.0,0,True,inhibitor; substrate; interaction
